bufio.(*Reader).Read$4364285.714286$4740213.523132$5658119.658120$6740412.979351$5653429.602888$5366876.310273$5338345.864662$4710578.842315$5124025.513820$5581881.533101$5966149.506347$6300000.000000$6127689.104788$5424200.278164$5706051.873199$5073855.243722$5162659.123055$4941360.437842$5811594.202899$5933048.433048$6090592.334495$5681341.719078$5721726.190476$5233711.048159$3841010.401189$4107542.942494$5283812.193413$5370879.120879$5257586.450247$5053235.053235$
bytes.(*Buffer).Read$492857.142857$576512.455516$572649.572650$530973.451327$563176.895307$607966.457023$895420.369105$625415.834997$793763.288448$738675.958188$747531.734838$728571.428571$673143.650243$632823.365786$756484.149856$502215.657312$629420.084866$688037.529320$528985.507246$519943.019943$655052.264808$573025.856045$721726.190476$439093.484419$393759.286776$395817.774459$406447.091801$480769.230769$508115.737474$425880.425880$
bytes.(*Buffer).ReadByte$495521428.571429$507423487.544484$542256410.256410$541157817.109145$532750902.527076$538134171.907757$528222829.801777$529687292.082502$520368532.955351$537491289.198606$542214386.459803$543142857.142857$543004857.737682$554040333.796940$561894812.680115$516152141.802068$523104667.609618$535715402.658327$560195652.173913$582521367.521368$567331010.452962$562159329.140461$557038690.476190$472011331.444759$340906389.301634$464032860.343540$478836720.392432$484526098.901099$498066337.332392$520483210.483211$
bytes.(*Buffer).ReadFrom$1607142.857143$1679715.302491$1760683.760684$1851032.448378$1898916.967509$1733053.808526$1708817.498291$1902860.944777$2055279.943303$2000000.000000$1812411.847673$1964285.714286$1721027.064539$1794158.553547$2125360.230548$2001477.104874$1966053.748232$1876465.989054$1818840.579710$2101139.601140$1881533.101045$2054507.337526$2061011.904762$1437677.053824$1144130.757801$1456310.679612$1366503.153469$1607142.857143$1545518.701482$1801801.801802$
bytes.(*Buffer).Truncate$178571.428571$227758.007117$290598.290598$258112.094395$339350.180505$356394.129979$307587.149692$399201.596806$347271.438696$383275.261324$310296.191819$271428.571429$291464.260930$326842.837274$309798.270893$206794.682422$325318.246110$320562.939797$239130.434783$363247.863248$285714.285714$328441.649196$282738.095238$375354.107649$237741.456166$343539.955190$301331.464611$240384.615385$331686.661962$368550.368550$
bytes.(*Buffer).Write$100000.000000$35587.188612$17094.017094$140117.994100$28880.866426$90845.562544$13670.539986$33266.799734$42523.033310$132404.181185$56417.489422$85714.285714$90215.128383$48678.720445$108069.164265$88626.292467$120226.308345$39093.041439$72463.768116$71225.071225$83623.693380$104821.802935$52083.333333$99150.141643$74294.205052$52277.819268$35038.542397$103021.978022$49400.141143$114660.114660$
bytes.(*Buffer).grow$50000.000000$42704.626335$42735.042735$44247.787611$21660.649819$41928.721174$41011.619959$19960.079840$42523.033310$90592.334495$42313.117066$92857.142857$69396.252602$34770.514604$36023.054755$51698.670606$49504.950495$78186.082877$65217.391304$35612.535613$62717.770035$34940.600978$66964.285714$63739.376771$66864.784547$97087.378641$84092.501752$68681.318681$35285.815102$73710.073710$
bytes.makeSlice$378571.428571$362989.323843$324786.324786$309734.513274$303249.097473$342417.889588$341763.499658$372588.157019$368532.955351$327526.132404$338504.936530$364285.714286$381679.389313$354659.248957$295389.048991$280649.926145$311173.974540$312744.331509$304347.826087$377492.877493$341463.414634$363382.250175$372023.809524$311614.730878$230312.035661$291262.135922$308339.173090$281593.406593$261115.031757$221130.221130$
bytes.makeSlice.func1$392857.142857$306049.822064$435897.435897$353982.300885$216606.498195$314465.408805$457963.089542$279441.117764$311835.577605$376306.620209$310296.191819$385714.285714$381679.389313$285118.219750$324207.492795$221565.731167$318246.110325$383111.806099$173913.043478$363247.863248$292682.926829$356394.129979$312500.000000$191218.130312$222882.615156$298730.395818$315346.881570$240384.615385$247000.705716$360360.360360$
compress/flate.(*compressor).findMatch$264285.714286$220640.569395$136752.136752$140117.994100$216606.498195$174703.004892$177717.019822$312707.917498$212615.166549$209059.233449$359661.495063$164285.714286$152671.755725$250347.705146$223342.939481$132939.438700$240452.616690$234558.248632$188405.797101$306267.806268$348432.055749$496156.533892$267857.142857$169971.671388$237741.456166$216579.536968$224246.671338$130494.505495$119971.771348$98280.098280$
